index	sim_time	step_time	success	C01	C12	C23	D01	D12	D23	H01	H12	H23	state_r0	state_r1	state_r2	state_r3	speed_r0	speed_r1	speed_r2	speed_r3	actuation_r0	actuation_r1	actuation_r2	objective	
10	4.729071	0.397022	True	15.310163617861365	15.310499025554611	15.310494592683655	0.2500037047110237	0.25000000000009864	0.2500836378122232	1.4360974335093162	1.4361066706040995	1.4380274584262502	[1.9999919053484245, -1.9861823245624538e-11, -0.0038258702421987705, -1.6094991785408885e-08, 6.973839986336738e-05, -1.8695485318542875e-08]	[2.500000000019601, -1.9594704605555244e-11, -0.0038416071611983285, -1.6089112437388152e-08, -1.6075495780819325e-08, -1.8691555648632668e-08]	[3.000000000019601, -1.9594704605490358e-11, -0.0038416071611983285, -1.6089112437631912e-08, -1.6075495780575357e-08, -1.8666824578928164e-08]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.00026057708437337266, 2.9412231088783096e-10, -0.06989038702953615, -3.7351690959416824e-07, 0.0017668282950618007, -4.698055088327956e-07]	[-3.1656179533774443e-10, 3.180435673340588e-10, -0.07040886471645141, -3.732931279662195e-07, -3.7304408457104976e-07, -4.6966821815782055e-07]	[-3.165617953355025e-10, 3.1804356733630425e-10, -0.07040886471645141, -3.7329312796616574e-07, -3.7304408457110355e-07, -4.6876055952572205e-07]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.06813636212969323, -8.792512891159764e-09, 0.1477047718165601, -8.681450900312155e-07, 0.004908487658337735, -1.2586825379765123e-06]	[-7.035232564082507e-11, -4.714672740136387e-11, 0.01179863651190573, -8.68395245501917e-07, -8.682624405913313e-07, -1.2575846240551767e-06]	[-7.035232564082507e-11, -4.714672740136387e-11, 0.01179863651190573, -8.68395245501917e-07, -8.682624405913313e-07, -1.2536920978238282e-06]	0.7450709722988568	
11	5.139048	0.404415	True	15.310038685031254	15.310499025554611	15.31049272898593	0.25000508393098536	0.25000000000009864	0.2500996813882708	1.436093975731345	1.4361066706040995	1.4383959035314464	[1.99998889017698, -2.956332733417725e-11, -0.004556877757008827, -2.007585527727324e-08, 8.88402607594624e-05, -2.3758153213118022e-08]	[2.5000000000291895, -2.9175846127895993e-11, -0.00457851062208178, -2.0067380569540823e-08, -2.0051245254544486e-08, -2.3752223918388755e-08]	[3.0000000000291895, -2.9175846127755896e-11, -0.00457851062208178, -2.006738056996827e-08, -2.0051245254116678e-08, -2.3717299585266106e-08]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.0003309006046894146, 3.994018869177434e-10, -0.07631598729779743, -4.225117212741878e-07, 0.0020532752059149667, -5.427121016936496e-07]	[-4.3053656385403814e-10, 4.326954827422968e-10, -0.07697675821219084, -4.222967941848797e-07, -4.220421281605326e-07, -5.425185710135768e-07]	[-4.305365638497284e-10, 4.326954827466144e-10, -0.07697675821219084, -4.2229679418477625e-07, -4.220421281606361e-07, -5.413874139920281e-07]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.08024824245792125, -1.0722517041131949e-08, 0.174221684480663, -7.993607603301488e-07, 0.004639159118702356, -1.1310692300701359e-06]	[-8.207771324762924e-11, -7.07200911020458e-11, 0.01363847263725866, -7.995005787314461e-07, -7.993925574187435e-07, -1.1301809673006834e-06]	[-8.207771324762924e-11, -7.07200911020458e-11, 0.01363847263725866, -7.995005787314461e-07, -7.993925574187435e-07, -1.1266763459134084e-06]	0.7783345847953027	
12	5.537300	0.392500	True	15.309881117428464	15.310499025554611	15.310490327633374	0.25000682314381273	0.25000000000009864	0.2501171579504203	1.4360896075749423	1.4361066706040995	1.4387972557794555	[1.9999850873305707, -4.259119146391755e-11, -0.005352148987339633, -2.4627052039253846e-08, 0.000111139325514946, -2.9744395909896617e-08]	[2.5000000000421054, -4.20796155854913e-11, -0.005381232191178838, -2.4616552846882e-08, -2.4597852269249237e-08, -2.9735103679940985e-08]	[3.0000000000421054, -4.20796155852084e-11, -0.005381232191178838, -2.4616552847599375e-08, -2.459785226853128e-08, -2.968715526536949e-08]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.00041381296988659595, 5.308714245104085e-10, -0.08274315921976591, -4.87541493428542e-07, 0.002406237634133786, -6.545182489509555e-07]	[-5.715060721417066e-10, 5.745737702164874e-10, -0.08357250727133793, -4.874714827037611e-07, -4.872131041320943e-07, -6.541387925778776e-07]	[-5.715060721338672e-10, 5.745737702243431e-10, -0.08357250727133793, -4.87471482703573e-07, -4.872131041322828e-07, -6.526648833824509e-07]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.09456498648209398, -1.1893804634870056e-08, 0.2057029463392624, -1.0621355657033742e-06, 0.005730575065774783, -1.7469981472731562e-06]	[-9.380310085443342e-11, -9.429345480272774e-11, 0.01569835477311682, -1.0644411967039698e-06, -1.0643579589891501e-06, -1.7440433859868847e-06]	[-9.380310085443342e-11, -9.429345480272774e-11, 0.01569835477311682, -1.0644411967039698e-06, -1.0643579589891501e-06, -1.7386505197749809e-06]	0.8117167013350568	
13	5.946285	0.403522	True	15.30968543645377	15.310499025554611	15.310487292373635	0.2500089827111631	0.25000000000009864	0.2501360735848354	1.4360841741684318	1.4361066706040995	1.439231654386834	[1.999980364541845, -5.971793551153546e-11, -0.0062116980379771465, -2.9788411958323498e-08, 0.00013685251898079483, -3.677089204159932e-08]	[2.5000000000591576, -5.911234578800598e-11, -0.006250050985925822, -2.9776939639853644e-08, -2.9755646398281676e-08, -3.675636592628917e-08]	[3.0000000000591576, -5.911234578746436e-11, -0.006250050985925822, -2.9776939641009514e-08, -2.9755646397124904e-08, -3.669220787740405e-08]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.000509477439237834, 6.924966246422599e-10, -0.08917159291968693, -5.444686925288889e-07, 0.002735998692221297, -7.507111491760836e-07]	[-7.433908121461189e-10, 7.476556542521148e-10, -0.09019622433875782, -5.445185054750435e-07, -5.442583383779832e-07, -7.501837185551678e-07]	[-7.433908121324707e-10, 7.476556542657951e-10, -0.09019622433875782, -5.445185054747158e-07, -5.442583383783114e-07, -7.484154862740699e-07]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.10904270472237115, -1.3065092228608163e-08, 0.23754789847124894, -9.398964223905682e-07, 0.00539311534972962, -1.4899058296273797e-06]	[-1.0552848846123759e-10, -1.1786681850340968e-10, 0.01777350814604469, -9.417877670454927e-07, -9.417293129285561e-07, -1.4875699789302778e-06]	[-1.0552848846123759e-10, -1.1786681850340968e-10, 0.01777350814604469, -9.417877670454927e-07, -9.417293129285561e-07, -1.4829742769997336e-06]	0.8452511277873722	
14	6.340861	0.388755	True	15.309445739746929	15.310499025554611	15.310483518521114	0.2500116276500585	0.25000000000009864	0.25015643438927915	1.43607750815834	1.4361066706040995	1.4396992387479344	[1.9999745792944656, -8.182852429610037e-11, -0.007135517932970797, -3.5736355930626246e-08, 0.0001661744240110777, -4.529061683834129e-08]	[2.5000000000812825, -8.12084290626896e-11, -0.007185246539303161, -3.5726102591890706e-08, -3.570240140472029e-08, -4.526757203957699e-08]	[3.0000000000812825, -8.120842906169727e-11, -0.007185246539303161, -3.5726102593732136e-08, -3.570240140287749e-08, -4.518238352995762e-08]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.0006196405390543382, 8.885467737608756e-10, -0.09559738350871369, -6.447859455196303e-07, 0.0031279350639328092, -9.531894040046326e-07]	[-9.504102551998446e-10, 9.5622475745263e-10, -0.09684787997188705, -6.452388514558932e-07, -6.450174062730169e-07, -9.522048523404389e-07]	[-9.504102551769416e-10, 9.562247574755926e-10, -0.09684787997188705, -6.452388514553432e-07, -6.450174062735677e-07, -9.49766503840953e-07]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.1254987380587076, -1.423637982234627e-08, 0.2738798948658026, -1.6418784912055818e-06, 0.006428577169386453, -3.1800207253867135e-06]	[-1.1725387606804178e-10, -1.414401822040916e-10, 0.020027318550814823, -1.648283628511115e-06, -1.6488659678665963e-06, -3.172759696407966e-06]	[-1.1725387606804178e-10, -1.414401822040916e-10, 0.020027318550814823, -1.648283628511115e-06, -1.6488659678665963e-06, -3.162185050138896e-06]	0.8789089998455825	
15	6.784185	0.437750	True	15.309155685394375	15.310499025554611	15.310478892853004	0.2500148278197684	0.25000000000009864	0.2501782464734577	1.4360694294834535	1.4361066706040995	1.4402001484346054	[1.9999675784348308, -1.1011772251840144e-10, -0.008123580295746214, -4.2607583101314964e-08, 0.000199273921746135, -5.5657457746804005e-08]	[2.500000000109755, -1.0963759412902473e-10, -0.00818709879997335, -4.2601715434641906e-08, -4.2575930570000546e-08, -5.562146597282742e-08]	[3.000000000109755, -1.0963759412726638e-10, -0.00818709879997335, -4.260171543753891e-08, -4.25759305671015e-08, -5.5509156690990024e-08]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.0007444856588695591, 1.1246430656989145e-09, -0.10202016368116132, -7.289699489587178e-07, 0.0034914020517377376, -1.120041141538601e-06]	[-1.1983691427746282e-09, 1.2061583491495134e-09, -0.10352758685640287, -7.297735517495221e-07, -7.295781702852196e-07, -1.1186953893182602e-06]	[-1.198369142737015e-09, 1.2061583491872324e-09, -0.10352758685640287, -7.297735517486184e-07, -7.295781702861242e-07, -1.1157091838891412e-06]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.14213394817650002, -1.5673591587384285e-08, 0.3106196405571962, -1.392702984115086e-06, 0.006021586492528383, -2.597068989708697e-06]	[-1.2897926367484597e-10, -1.6501354590477355e-10, 0.022296553833956373, -1.3982502458109697e-06, -1.3986224212907093e-06, -2.591371332228022e-06]	[-1.2897926367484597e-10, -1.6501354590477355e-10, 0.022296553833956373, -1.3982502458109697e-06, -1.3986224212907093e-06, -2.5827954667594243e-06]	0.9127173521973869	
16	7.304866	0.513588	True	15.308808538026158	15.310499025554611	15.31047329349169	0.25001865740474544	0.25000000000009864	0.2502015159626836	1.4360597463699643	1.4361066706040995	1.4407345232677813	[1.9999591992756085, -1.4601378759303984e-10, -0.009175837110822599, -5.079530403952057e-08, 0.00023629632903733274, -6.889227197308451e-08]	[2.500000000146107, -1.4592850874628165e-10, -0.009255888276294625, -5.079859443069139e-08, -5.0771712281210274e-08, -6.883598450754422e-08]	[3.000000000146107, -1.4592850874323837e-10, -0.009255888276294625, -5.079859443530967e-08, -5.077171227658898e-08, -6.86866390253294e-08]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.0008855910802529766, 1.406558735306771e-09, -0.10843637649670039, -9.079219695389359e-07, 0.0039124608969320455, -1.526873023640181e-06]	[-1.493866750239106e-09, 1.5041388011501384e-09, -0.11023534416055507, -9.095285091911413e-07, -9.095043388280823e-07, -1.5245043009413074e-06]	[-1.4938667501783353e-09, 1.5041388012110923e-09, -0.11023534416055507, -9.09528509189681e-07, -9.095043388295439e-07, -1.5200822192861655e-06]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.16054898369625867, -1.8119408449021988e-08, 0.3514250552380914, -2.917663841943441e-06, 0.006999626959094905, -6.416678500688318e-06]	[-1.4070465128165016e-10, -1.8858690960545548e-10, 0.024712048959366035, -2.930422068802473e-06, -2.9331055931479697e-06, -6.400440953546519e-06]	[-1.4070465128165016e-10, -1.8858690960545548e-10, 0.024712048959366035, -2.930422068802473e-06, -2.9331055931479697e-06, -6.377726187332798e-06]	0.946653226920422	
17	7.830185	0.517130	True	15.308397152113983	15.310499025554611	15.310466589810831	0.25002319511396476	0.25000000000009864	0.25022624899817386	1.4360482550992035	1.4361066706040995	1.441302503317678	[1.9999492691822942, -1.9164776762173285e-10, -0.010292220401036604, -6.061328053278049e-08, 0.0002773603958197545, -8.580517117209913e-08]	[2.500000000192633, -1.9236738531088887e-10, -0.010391896037362137, -6.063184292176295e-08, -6.060537973734429e-08, -8.571891307006822e-08]	[3.000000000192633, -1.9236738530567765e-10, -0.010391896037362137, -6.063184292914958e-08, -6.060537972995334e-08, -8.551957969909451e-08]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.0010431611757901421, 1.744294412289395e-09, -0.11484559633912225, -1.0546649796451132e-06, 0.004299608200582731, -1.8554892065753705e-06]	[-1.8469988082154525e-09, 1.860355886817578e-09, -0.11697126494898294, -1.0569830652889993e-06, -1.0570907378918338e-06, -1.8523205574108726e-06]	[-1.8469988081174695e-09, 1.860355886915871e-09, -0.11697126494898294, -1.0569830652866445e-06, -1.0570907378941904e-06, -1.8467442196565482e-06]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.17916226737731555, -2.0726275321489815e-08, 0.39268479189217176, -2.4125893132580766e-06, 0.006522522259528584, -5.139484635590045e-06]	[-1.5243003888845435e-10, -2.1216027330613742e-10, 0.027143113540889365, -2.42386180469543e-06, -2.4259040943747983e-06, -5.126879599740173e-06]	[-1.5243003888845435e-10, -2.1216027330613742e-10, 0.027143113540889365, -2.42386180469543e-06, -2.4259040943747983e-06, -5.108761417374566e-06]	0.9807383863072119	
18	8.362150	0.524203	True	15.307914015129226	15.310499025554611	15.310458642308229	0.2500285236958191	0.25000000000009864	0.2502524517402057	1.4360347408703005	1.4361066706040995	1.4419042289597563	[1.9999376066018049, -2.495898825129653e-10, -0.011472643718648525, -7.276963296344504e-08, 0.00032256144109903487, -1.0829625779819827e-07]	[2.5000000002521316, -2.517441594602697e-10, -0.011595403825846921, -7.281123029866207e-08, -7.278800611375945e-08, -1.0816432360064767e-07]	[3.0000000002521316, -2.5174415945134974e-10, -0.011595403825846921, -7.281123031069197e-08, -7.27880061017235e-08, -1.0789507046179225e-07]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.0012186324529092595, 2.149505965315656e-09, -0.12124456065493563, -1.3751817102088418e-06, 0.0047397918462706735, -2.6427005520357567e-06]	[-2.2693630930361172e-09, 2.286519242938282e-09, -0.12373537080354391, -1.3788248739633134e-06, -1.3793646355726879e-06, -2.6373341255818097e-06]	[-2.269363092878429e-09, 2.28651924309649e-09, -0.12373537080354391, -1.3788248739595235e-06, -1.3793646355764805e-06, -2.62892444374877e-06]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.19938715010681815, -2.333314219395764e-08, 0.437651778222423, -5.202638456758321e-06, 0.007445556953932172, -1.2437964976405497e-05]	[-1.6415542649525853e-10, -2.3573363700681935e-10, 0.029695301689954132, -5.223701301386037e-06, -5.23053158424952e-06, -1.2403099211331013e-05]	[-1.6415542649525853e-10, -2.3573363700681935e-10, 0.029695301689954132, -5.223701301386037e-06, -5.23053158424952e-06, -1.2358255144446734e-05]	1.0149544756374058	
19	8.851562	0.483557	True	15.307351229792715	15.310499025554611	15.310449302530476	0.25003473015183286	0.25000000000009864	0.25028013036825997	1.4360189775578573	1.4361066706040995	1.4425398408752792	[1.9999240206198872, -3.2379486289853073e-10, -0.012717001813343587, -8.783626800895925e-08, 0.00037196770497699064, -1.3788372551654293e-07]	[2.5000000003289147, -3.2835855976592845e-10, -0.012866694059608665, -8.790996419436652e-08, -8.789390393924777e-08, -1.3768567734971608e-07]	[3.0000000003289147, -3.2835855975046694e-10, -0.012866694059608665, -8.790996421402566e-08, -8.789390391958072e-08, -1.3732095394722816e-07]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.0014122316013329716, 2.638704410266997e-09, -0.12763278345388293, -1.6359005714324335e-06, 0.005140518039785268, -3.274460948503553e-06]	[-2.778924433650766e-09, 2.8007232205793504e-09, -0.130527775249137, -1.640735881683675e-06, -1.6416280344169582e-06, -3.2673962942343856e-06]	[-2.7789244333950212e-09, 2.8007232208359604e-09, -0.130527775249137, -1.6407358816775277e-06, -1.6416280344231094e-06, -3.2567102634782815e-06]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.2198306506770899, -2.767657442299954e-08, 0.48312324807643386, -4.25831233628081e-06, 0.006898408859804279, -9.901081814259339e-06]	[-1.7588081410206272e-10, -2.593070007075013e-10, 0.03226322865645154, -4.277226647272442e-06, -4.282766944572031e-06, -9.874345213700288e-06]	[-1.7588081410206272e-10, -2.593070007075013e-10, 0.03226322865645154, -4.277226647272442e-06, -4.282766944572031e-06, -9.83859192277668e-06]	1.0493191597621663	
20	9.283246	0.426143	True	15.306700537440221	15.310499025554611	15.310438412929804	0.2500419054676499	0.25000000000009864	0.25030929108329586	1.4360007279212021	1.4361066706040995	1.4432094800811417	[1.999908311506873, -4.1900815214499985e-10, -0.014025170927881832, -1.0699710978633318e-07, 0.00042565325651049526, -1.778706290359744e-07]	[2.5000000004282157, -4.2742752998780917e-10, -0.014206049892393687, -1.0711264315836382e-07, -1.071096692800968e-07, -1.775746502247863e-07]	[3.0000000004282157, -4.274275299605631e-10, -0.014206049892393687, -1.0711264319092597e-07, -1.0710966924752553e-07, -1.7707700042472105e-07]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.0016253591989316516, 3.231771636946509e-09, -0.1340070577984856, -2.192995557199353e-06, 0.005595582018968615, -4.722932872342648e-06]	[-3.396131478118999e-09, 3.4235779357072145e-09, -0.1373485118781807, -2.1997281676108125e-06, -2.201452011818023e-06, -4.711451628330638e-06]	[-3.3961314777028743e-09, 3.423577936124784e-09, -0.1373485118781807, -2.199728167600809e-06, -2.2014520118280316e-06, -4.695548575435602e-06]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.24183885885439252, -3.276506471173382e-08, 0.5322187272714463, -9.012190256330644e-06, 0.00786145992506016, -2.2895678964460592e-05]	[-1.876062017088669e-10, -2.828803644081832e-10, 0.03493919798230105, -9.042367078760654e-06, -9.055558087212657e-06, -2.2825662522298205e-05]	[-1.876062017088669e-10, -2.828803644081832e-10, 0.03493919798230105, -9.042367078760654e-06, -9.055558087212657e-06, -2.2743120652858336e-05]	1.0838169436338947	
21	11.819673	2.530626	True	15.304406430428122	15.310499025554792	15.310425830078598	0.250066982296119	0.2500000000000964	0.25033988587774925	1.4359312284116492	1.4361066706041	1.4439120426061944	[1.999852917984865, -3.619094739872569e-10, -0.015310120089994442, -1.288627233019177e-07, 0.00048366655363211433, -2.1975006515911534e-07]	[2.5000000005554077, -5.5413674959604e-10, -0.015611264401465765, -1.2870195976101217e-07, -1.2914524980687338e-07, -2.406750460937262e-07]	[3.0000000005554033, -5.544424615710744e-10, -0.015611264401465765, -1.292336895772422e-07, -1.2913569278850127e-07, -2.3731839224042316e-07]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.00934114171347529, 3.624511437968236e-08, -0.12297957723928837, -2.1757730647476956e-06, 0.006005926378185476, -3.6508017528520934e-06]	[-4.410263869325872e-09, 4.437079798414915e-09, -0.14369915759252963, -2.1175370740044254e-06, -2.2051144407736284e-06, -7.91096107601467e-06]	[-4.410261334878697e-09, 4.426847274849697e-09, -0.14369915759252963, -2.2239472388858847e-06, -2.2032019553949252e-06, -7.3546692794448305e-06]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-8.85432562604854, 3.699530345232496e-05, 20.532218727271445, 1.454196473703382e-07, 0.007249779821500072, 1.744720598582046e-05]	[-3.0184591033685754e-07, 2.934972112595122e-07, 0.6096585441979576, 1.1830408769720093e-06, -1.878484329956801e-07, -5.075044837366383e-05]	[-3.0186586493275794e-07, 2.8049014183650626e-07, 0.6096585441979585, -5.16224936675314e-07, -1.5730791950338723e-07, -4.212424150322045e-05]	1.0541277052885465	
22	12.313503	0.486649	True	15.297363322830535	15.31049902555575	15.310411435565033	0.2501437926754835	0.25000000000008493	0.2503718122162818	1.4357129130676551	1.4361066706041041	1.444645172191698	[1.9996827707426017, 2.1731123019880658e-10, -0.01639739915738451, -1.5587566807055938e-07, 0.0005453712832917394, -2.754833680661299e-07]	[2.500000000712493, -7.099135545489461e-10, -0.017077625911199337, -1.554495335363464e-07, -1.5633973934012324e-07, -3.1653206427566863e-07]	[3.0000000007124656, -7.117082388315243e-10, -0.017077625911199337, -1.5650411536759245e-07, -1.5632076391687322e-07, -3.104007303495727e-07]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.024585609219793414, 1.0187086635969199e-07, -0.09447246244102958, -3.221131003393383e-06, 0.0063337160732084615, -7.496914159153584e-06]	[-5.8394331090761815e-09, 5.857435235043117e-09, -0.14957755747868948, -3.232123718202938e-06, -3.233851461935638e-06, -7.259968643545906e-06]	[-5.839365925012987e-09, 5.829997937966687e-09, -0.14957755747868948, -3.2301918325764182e-06, -3.2338819810884326e-06, -7.261731351035282e-06]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-17.46648789674368, 7.402369524040479e-05, 40.531437279071184, -1.6876429335449475e-05, 0.006046891871461989, -6.114772660136876e-05]	[-6.035042144720062e-07, 5.873419570920603e-07, 1.1844153929580203, -1.798490611049484e-05, -1.6609955754581133e-05, 1.0946878073803283e-05]	[-6.03544123663807e-07, 5.613278182460485e-07, 1.1844153929580221, -1.6249893572743116e-05, -1.6641071629099772e-05, 1.9985832485085146e-06]	1.0529379253146853	
23	15.226535	2.907064	True	15.285315305164884	15.31049902714006	15.310395155901396	0.2502754645216803	0.24999999998096925	0.25040489768517343	1.43534282767262	1.4361066706106094	1.4454049078128728	[1.9993914202558913, 1.710623870023974e-09, -0.017275377968391018, -4.2298476451640826e-07, 0.0006101787184495737, -2.91923933617665e-07]	[2.5000000009288432, -8.657211427525271e-10, -0.018597212895032064, -1.1379577631702086e-07, -2.3170837279434313e-07, -5.91055336279625e-07]	[3.000000000890581, -8.650769112493228e-10, -0.01859721289495102, -1.0604841313757238e-07, -1.5605704455537278e-07, -5.797627391975717e-07]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.03358840108152836, 2.2341570088589613e-07, -0.08114701660719942, -5.0226504205752416e-05, 0.006626364301530654, 4.220602544644514e-06]	[-7.817095614575037e-09, 7.569158204330253e-09, -0.1543434171887627, 1.1572615320998344e-05, -1.1844260145903248e-05, -4.767415703335498e-05]	[-7.658942412445203e-09, 7.49620471307135e-09, -0.1543434171725416, 1.3332135698731903e-05, 3.2913834376719583e-06, -4.663938376785785e-05]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-10.240150030793075, 0.0001369679400452401, 22.964141870301418, -0.0007508169161222209, 0.005614794315637715, 0.00018759523721255102]	[-9.044402367594997e-07, 8.706978247068449e-07, 2.4914073910409282, 0.0002362315484586514, -0.00013768739780591725, -0.0006447053512574811]	[-9.040328452503901e-07, 8.32159303945523e-07, 2.4914074096532737, 0.0002642958672444453, 0.00010401449810432543, -0.0006281569046055687]	0.9669862925018812	
24	15.651406	0.418721	True	15.270858168352209	15.31049903818714	15.310376976922358	0.25043431785778364	0.24999999984767451	0.25043889960234555	1.4349131909883606	1.4361066706558485	1.4461856741398063	[1.9990413188282932, 4.317033328862943e-09, -0.018096237981194273, -1.1371974999977502e-06, 0.0006777247760589911, -1.9861030990606258e-07]	[2.500000001311715, -8.349805019416904e-10, -0.020158874797663432, 6.84111015832022e-08, -3.8914671078997113e-07, -1.2472359448059688e-06]	[3.0000000010068493, -8.057039561356091e-10, -0.02015887479725776, 1.017035915190368e-07, -9.394271870583427e-08, -1.221155594817331e-06]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.036327693923361264, 4.0357531191021017e-07, -0.08307150234357306, -9.26412377569805e-05, 0.006881344632396598, 1.4459675743965637e-05]	[-1.0796418466542952e-08, 8.82864340918152e-09, -0.1579917022352536, 2.4873860962827965e-05, -1.9645155217041476e-05, -8.358815317990764e-05]	[-9.548049117916927e-09, 8.590593770204101e-09, -0.1579917021865172, 2.822391136001165e-05, 9.13418892401975e-06, -8.166472707297249e-05]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-3.013934185329375, 0.00019988535965897948, 5.39716213528887, -0.0006754232369316395, 0.005151837088263331, 0.00016317162276263442]	[-1.20532911459867e-06, 1.154147981218276e-06, 3.7984130620981724, 0.00021146342268528166, -0.00012444167915017754, -0.0005700306740562277]	[-1.2045687112852966e-06, 1.103085078541644e-06, 3.7984130993228615, 0.0002367791534489384, 9.273840356076996e-05, -0.0005559157428917538]	0.9149122758574297	
25	17.999594	2.340922	True	15.254112282201557	15.310499067290763	15.31035696439602	0.2506193307019808	0.2499999994965058	0.2504735047855681	1.4344316955167422	1.436106670774969	1.4469802771542477	[1.9986351176611883, 3.6397807175659287e-09, -0.018860096317041015, -2.2649635919119014e-06, 0.000747579690850364, -1.587689094779327e-08]	[2.5000000019758684, -4.1090677594009794e-10, -0.02174822311921796, 3.6102149911122196e-07, -6.122462080715793e-07, -2.2296022968414837e-06]	[3.000000000968633, -3.0279084496071873e-10, -0.021748223118080806, 4.340825193682722e-07, 1.754309684588475e-08, -2.1810180907659157e-06]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.044808708004911, -2.9511302575706403e-07, -0.0697481044466293, -0.000132939293627057, 0.007088042780322504, 2.2115917012814754e-05]	[-1.4422765571090725e-08, 9.662179066332856e-09, -0.15987937922214596, 3.364720104688164e-05, -2.497309349602971e-05, -0.0001129064859843998]	[-1.1154701465265522e-08, 9.042322744428797e-09, -0.15987937912452677, 3.8250867611459606e-05, 1.3163072886296117e-05, -0.00011032867923863409]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-9.594805347063087, -0.0008158082580944159, 22.902734444169344, -0.0006408756364317744, 0.004528137844302066, 0.00012121990995168501]	[-5.543476951251029e-07, 2.3903266922634836e-06, 5.837453895638052, 0.00013882294656451287, -8.487633153540043e-05, -0.000462216760740625]	[-1.5071162602460788e-06, 2.3283573822049547e-06, 5.8374539514750845, 0.0001587275397247051, 6.358200809350077e-05, -0.0004519041969685912]	0.7748046527689043	
26	18.752472	0.741915	True	15.232731176185128	15.310499121272802	15.310335283505788	0.2508562119532461	0.24999999884514923	0.2505083291076531	1.4338209982405161	1.4361066709958903	1.4477798944744837	[1.9981154263938596, -8.895696690856797e-09, -0.01941408023558462, -3.785916629551781e-06, 0.0008190664182722968, 2.5816128308143234e-07]	[2.500000003011002, 5.718010969840105e-10, -0.02334761192527468, 7.700541522668001e-07, -9.036147080161636e-07, -3.534771515238482e-06]	[3.000000000700997, 8.285228631378792e-10, -0.023347611922835167, 8.971594765267494e-07, 1.8061948042524853e-07, -3.4558102399326167e-06]	[3.5, 0.0, 0.0, 0.0, 0.0, 0.0]	[-0.059051320386819865, -1.874847038837615e-06, -0.04110872118612605, -0.0001712842999968859, 0.007207602743139484, 3.274227873168315e-05]	[-1.9088891742235074e-08, 9.410659792888046e-09, -0.15999847139606888, 4.815948622523789e-05, -3.329953973338362e-05, -0.0001481530258632456]	[-1.2183210761934915e-08, 8.105415863262345e-09, -0.15999847123312572, 5.4364719610622755e-05, 1.945254329231524e-05, -0.00014465480219138762]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[-16.17537035392569, -0.001831453322001283, 40.40746340934815, -0.0006100563179524452, 0.003292288376095736, 0.00016810202184850857]	[9.674637828472457e-08, 3.6266180572449517e-06, 7.876527401523141, 0.0002306616108873556, -0.00013298593758608615, -0.0005548084546814191]	[-1.809663809206861e-06, 3.5537423398045254e-06, 7.876527475972518, 0.00025614535915776965, 9.971521527133836e-05, -0.0005402944214384008]	0.6652547683161676	
